Date,Total_Volume_USD,Avg_Trade_Size_USD,Trade_Count,Total_PnL,Avg_PnL,PnL_Volatility,Total_Fees,Buy_Ratio,Avg_Price,Price_Volatility,Net_PnL,Win_Rate,ROI_Percent,Classification,Sentiment_Score,Sentiment_Lag_1,Sentiment_Lag_3,Sentiment_Lag_7,PnL_MA_3,Volume_MA_3,Volatility_3,PnL_MA_7,Volume_MA_7,Volatility_7,PnL_MA_14,Volume_MA_14,Volatility_14,Profitable_Day,High_Volume_Day
2024-10-16,80229.17,7293.560909090909,11,219.480876,19.95280690909091,35.58157491300189,28.080204000000002,0.7272727272727273,67576.54545454546,451.4663583560504,191.400672,True,0.23856743376505077,Greed,4,4.0,4.0,4.0,1101.108844,74439.51666666668,849.1815947824214,1818.6012455714285,175994.69999999998,3192.9791017568577,1751.4887735714287,224685.9957142857,2827.6209832139994,1,0
2024-10-17,140531.75,15614.638888888889,9,36.11496,4.0127733333333335,12.830443659406326,49.186107,0.7777777777777778,67400.11111111111,433.80423131997185,-13.071146999999996,True,-0.009301205599446387,Greed,4,4.0,4.0,2.0,475.2739706666667,100644.76000000001,608.7894433365809,1823.7605255714286,153210.0442857143,3189.5781802144734,1746.898714857143,225228.57142857142,2830.5580282892033,1,0
2024-10-18,120331.43000000001,20055.238333333335,6,333.219141,55.536523499999994,51.489580908627175,42.115998,0.16666666666666666,67397.0,518.7022267158665,291.103143,True,0.24191779570807062,Greed,4,4.0,4.0,2.0,196.271659,113697.45000000001,149.90571839407812,602.0307632857142,100556.79285714286,700.9605708633622,1770.7000820714288,233823.64928571432,2816.1029744625084,1,0
2024-10-19,99996.86,24999.215,4,0.0,0.0,0.0,34.998901000000004,1.0,68391.25,218.24355660591678,-34.998901000000004,False,-0.035,Greed,4,4.0,4.0,4.0,123.11136700000002,120286.68000000001,182.85248181358193,524.6658047142857,92025.85857142857,737.6720884702762,1358.7599469285717,197708.72928571427,2600.0534587602474,0,0
2024-10-20,176447.86000000002,1837.9985416666668,96,389.155797,4.05370621875,13.65197281145091,59.257459,0.07291666666666667,4280.33074875,16659.46440479153,329.898338,True,0.18696647156842822,Greed,4,4.0,4.0,4.0,240.791646,132258.71666666667,210.39888297865852,580.25949,108660.92142857144,705.503934704041,1377.2362839285713,188874.2507142857,2591.558969014133,1,0
2024-10-21,324117.99,1873.5143930635838,173,2464.915564,14.248066843930635,40.07987913321128,109.858043,0.45664739884393063,4316.762150867052,16608.369507399624,2355.0575209999997,True,0.726604999926107,Greed,4,4.0,4.0,4.0,951.3571203333332,200187.56999999998,1325.1433621992312,659.0160591428572,146118.3457142857,886.6675456144309,1553.3016813571428,196312.34642857144,2574.4692158628695,1,0
2024-10-22,60000.36,20000.12,3,0.0,0.0,0.0,21.000124,1.0,67047.0,0.0,-21.000124,False,-0.03499999666668666,Greed,4,4.0,4.0,4.0,951.3571203333332,186855.40333333335,1325.1433621992312,491.8409054285715,143093.63142857145,884.5346968333923,1167.834064357143,169556.36285714287,2348.8886571591106,0,0
2024-10-23,210006.07,11667.003888888888,18,-46.489941,-2.5827745,6.37713910085234,73.502111,0.8333333333333334,30954.322222222225,32649.05796335893,-119.992052,False,-0.05713742083740723,Greed,4,4.0,4.0,4.0,806.1418743333334,198041.4733333333,1436.7282080481789,453.8450744285715,161633.1885714286,903.6891161405521,1136.22316,168813.94428571427,2363.0094127335456,0,0
2024-10-25,427883.18,14262.772666666666,30,13235.862071,441.19540236666666,1366.4039341402422,143.841914,0.4666666666666667,56633.085333333336,25762.005032284604,13092.020156999999,True,3.0597183457877453,Greed,4,4.0,4.0,4.0,4396.457376666666,232629.87,7655.184311386969,2339.523233142857,202683.39285714287,4885.606569918094,2081.641879357143,177946.7185714286,3972.8540626373924,1,0
2024-10-27,90664.41,22666.1025,4,666.6623079999999,166.66557699999998,293.9572048762827,31.73254,0.0,67737.75,2.5,634.929768,True,0.7003076157447007,Greed,4,4.0,4.0,4.0,4618.678145999999,242851.22,7471.214133627965,2387.157971285714,198445.24714285714,4864.364182894069,1494.5943672857143,149501.02,3464.9196324897,1,0
2024-10-28,121495.25,9345.788461538461,13,167.28016200000002,12.867704769230771,44.454488070634156,42.27334,0.0,52838.49888384615,30124.33548119336,125.00682200000003,True,0.10289029571114922,Greed,4,4.0,4.0,4.0,4689.9348469999995,213347.6133333333,7405.200856179673,2411.0551372857144,201516.44571428568,4851.074970378945,1467.860471,146771.15214285714,3474.2697890149807,1,0
2024-10-29,613267.8099999999,11571.09075471698,53,801.170876,15.11643162264151,99.68468397007351,214.643714,0.05660377358490566,51081.13156396226,32070.40337636996,586.5271620000001,True,0.09563964591586832,Greed,4,4.0,4.0,4.0,545.037782,275142.49,333.98915149659996,2469.9144342857144,263919.2957142857,4824.882894675731,1525.0869621428571,186290.10857142857,3454.7756225140583,1,0
2024-10-30,11830.85,473.23400000000004,25,9.150023,0.36600091999999995,1.0256853979943898,3.596988,0.32,646.6885008,1173.289529395265,5.5530349999999995,True,0.04693690647755655,Extreme Greed,5,4.0,4.0,4.0,325.86702033333336,248864.6366666666,419.14985580786936,2119.0907855714286,219306.84714285718,4913.769183896623,1389.0534223571428,182712.59642857144,3475.7313043222366,1,0
2024-10-31,896173.36,18670.278333333332,48,1214.043811,25.292579395833332,33.00414935089389,312.710928,0.875,42753.894183125,34785.39067564603,901.332883,True,0.10057572822740458,Extreme Greed,5,5.0,4.0,4.0,674.7882366666666,507090.6733333333,612.3084914762406,2292.525615714286,338760.13285714283,4847.486846160818,1392.1832605714285,240926.88214285715,3475.538819456349,1,0
2024-11-01,260981.03,11347.001304347827,23,1040.475736,45.238075478260875,154.1983753462747,90.654875,0.5652173913043478,27379.532136956524,34916.24329270276,949.8208610000001,True,0.36394249076264285,Greed,4,5.0,4.0,4.0,754.5565233333333,389661.7466666666,651.3482994675044,2447.806426714286,346042.27,4776.969446505813,1450.8257505714284,253837.72928571425,3461.1262421058336,1,0
2024-11-02,40000.0,20000.0,2,0.0,0.0,0.0,13.999997,1.0,68880.0,0.0,-13.999997,False,-0.0349999925,Greed,4,4.0,5.0,4.0,751.5065156666666,399051.4633333332,656.584344530015,556.968988,290630.38714285713,499.8951120075111,1448.2461105714285,246656.88999999998,3462.275027995809,0,0
2024-11-03,129055.66,21509.27666666667,6,0.0,0.0,0.0,40.404152,1.0,45208.04899166667,35019.27476760649,-40.404152,False,-0.03130753970806085,Greed,4,4.0,5.0,4.0,346.8252453333334,143345.5633333333,600.7189462648892,461.73151542857147,296114.85142857145,537.5967097373548,1424.4447433571427,247280.04928571428,3471.662529970994,0,0
2024-11-04,451811.97,12550.332499999999,36,2799.410474,77.76140205555555,118.94285081013497,158.13418000000001,0.3611111111111111,49681.014294444445,31251.03407730779,2641.276294,True,0.5845963518850552,Greed,4,4.0,4.0,4.0,933.1368246666666,206955.87666666662,1616.2403907361631,837.7501314285715,343302.9542857143,1010.146247718977,1624.4026343571427,272409.7,3463.9178919163855,1,0
2024-11-05,200627.23,20062.723,10,678.4759280000001,67.8475928,93.32108146532121,70.219524,0.5,67511.4,447.3612013177321,608.2564040000001,True,0.30317739222138496,Greed,4,4.0,4.0,4.0,1159.2954673333334,260498.28666666662,1460.3305524910388,820.2222817142857,284354.3,1011.9496283597999,1645.068358,274136.79785714287,3456.837334905187,1,0
2024-11-06,123906.9,8260.46,15,2817.83723,187.85581533333334,309.14971367702964,43.36741,0.4,58370.23423933333,30280.899533449774,2774.4698200000003,True,2.2391568346879795,Greed,4,4.0,4.0,5.0,2098.574544,258782.0333333333,1229.875987938631,1221.4633112857143,300365.1642857143,1179.6835047378236,1670.2770484285716,259836.0057142857,3464.554110203345,1,0
2024-11-07,111335.3,985.2681415929204,113,4493.353136,39.764187044247784,107.40420684370638,26.17844238,0.4690265486725664,1338.6989985840708,10003.089792496958,4467.17469362,True,4.012361482494771,Extreme Greed,5,4.0,4.0,5.0,2663.222098,145289.80999999997,1912.132685592717,1689.936072,188245.44142857144,1708.7451492966327,1991.2308438571429,263502.7871428571,3505.8032307694957,1,0
2024-11-08,270700.44,6941.036923076923,39,-64.41354100000007,-1.6516292564102582,72.4018294193872,93.87825699999999,0.5897435897435898,46749.91446666667,37439.77303993247,-158.29179800000006,False,-0.058474894979853025,Greed,4,5.0,4.0,4.0,2415.5922750000004,168647.54666666663,2305.3546415595442,1532.0947467142855,189633.92857142858,1825.7604151096875,1989.9505867142857,267838.09928571427,3506.6077921162896,0,0
2024-11-09,193384.41,2248.655930232558,86,102.90894,1.196615581395349,2.90992297730476,66.18450299999999,0.6162790697674418,8015.27303244186,23467.205243676726,36.72443700000001,True,0.018990381385965916,Greed,4,4.0,4.0,4.0,1510.6161783333337,191806.7166666666,2584.4804162800247,1546.796023857143,211545.98714285714,1811.728062037532,1051.8825059285714,251088.18714285715,1376.2455512650167,1,0
2024-11-10,413636.7,2390.963583815029,173,991.114334,5.728984589595376,22.471438317729593,142.313546,0.2774566473988439,22619.335545589594,35169.11698739768,848.800788,True,0.20520441924036237,Extreme Greed,5,4.0,5.0,4.0,343.20324433333354,292573.8499999999,567.3101340949291,1688.3837858571428,252200.42142857146,1706.3619177082896,1075.0576506428572,274157.6364285714,1371.9848780583377,1,0
2024-11-11,1570572.42,4210.649919571046,373,6749.630996,18.09552545844504,60.90235280005483,396.91055,0.2520107238605898,6882.198738908847,19334.287999336833,6352.720446,True,0.40448440104404737,Extreme Greed,5,5.0,4.0,4.0,2614.551423333334,725864.5099999999,3608.516247669746,2252.7010032857143,412023.3428571429,2569.782465905093,1545.2255673571428,377663.14857142855,2014.4165995932053,1,0
2024-11-12,1226354.52,7171.663859649123,171,3494.399394,20.435084175438597,80.90406191682668,427.904853,0.5730994152046783,33638.82797450292,42225.76909365375,3066.494541,True,0.25004959748507305,Extreme Greed,5,5.0,4.0,4.0,3745.048241333334,1070187.88,2887.4291627908487,2654.9757841428573,558555.8128571429,2501.784258054241,1737.5990329285717,421455.05642857135,2065.8378928968787,1,0
2024-11-13,515336.37,10736.174375,48,7846.402274,163.46671404166668,358.50791769432567,179.184068,0.3333333333333333,46411.560992520834,44580.583335896874,7667.2182060000005,True,1.4878084785671155,Extreme Greed,5,5.0,5.0,4.0,6030.144221333333,1104087.7699999998,2263.454921369599,3373.3422189999997,614474.3085714286,3185.006008603079,2297.4027651428573,457419.7364285714,2563.3892617491206,1,0
2024-11-14,1008361.81,9166.925545454545,110,4563.509225,41.4864475,89.20897697893908,335.028802,0.7454545454545455,33402.97117528182,43512.339351987874,4228.480423,True,0.4193415876192296,Extreme Greed,5,5.0,5.0,5.0,5301.436964333334,916684.2333333333,2267.9032779729123,3383.364517428571,742620.9528571429,3189.2253388489603,2536.650294714286,465433.1971428571,2610.375144458086,1,0
2024-11-15,1427858.42,9582.942416107382,149,4140.740438,27.790204281879195,61.955774894975356,466.427513,0.610738255033557,47181.7405247651,44561.88123485069,3674.3129249999997,True,0.2573303398666094,Extreme Greed,5,5.0,5.0,4.0,5516.883979000001,983852.1999999998,2028.4661636000112,3984.1008001428568,907929.2357142858,2804.3777012328383,2758.097773428571,548781.5821428571,2605.1838885117727,1,0
2024-11-16,303296.07,1931.822101910828,157,2769.521909,17.640266936305732,44.303347474612096,100.171303,0.49044585987261147,8005.464557764331,25132.33925091309,2669.350606,True,0.8801138128825738,Extreme Greed,5,5.0,5.0,4.0,3824.5905240000006,913172.0999999997,937.8489742937778,4365.045510000001,923630.9014285716,2330.3406500204187,2955.920766928571,567588.4442857143,2481.8716925395215,1,0
2024-11-17,1215987.57,5818.122344497608,209,882.975285,4.224762129186603,17.261524113421817,271.111689,0.3492822966507177,13599.930072669855,31687.337182453637,611.8635959999999,True,0.05031824428928989,Extreme Greed,5,5.0,5.0,5.0,2597.7458773333333,982380.6866666665,1635.6615486758444,4349.597074428571,1038252.4542857142,2356.6450787486397,3018.990430142857,645226.4378571429,2411.1899187205327,1,0
2024-11-18,2084339.58,6024.102832369942,346,4470.815187,12.921431176300578,87.8216130663201,445.104339,0.36127167630057805,13431.133118797688,31036.246699819614,4025.710848,True,0.19314083399020807,Extreme Greed,5,5.0,5.0,5.0,2707.770793666667,1201207.74,1794.7168831822885,4024.051958857143,1111647.7628571428,2114.8415942790307,3138.3764810714283,761835.5528571429,2440.679540826363,1,1
2024-11-19,628031.15,2059.118524590164,305,2958.268991,9.699242593442623,37.73186830724049,201.486933,0.5245901639344263,15993.576337872131,34325.32468494068,2756.782058,True,0.4389562616440283,Extreme Greed,5,5.0,5.0,5.0,2770.6864876666673,1309452.7666666666,1801.2604440400796,3947.4619012857142,1026172.9957142858,2146.68849820831,3301.218842714286,792364.4042857144,2337.8161598389174,1,0
2024-11-20,1999514.1199999999,3635.480218181818,550,4210.0928969999995,7.654714358181818,54.544471794452775,644.057369,0.44363636363636366,9792.793397765454,28143.6849064378,3566.0355279999994,True,0.1783451035594587,Extreme Greed,5,5.0,5.0,5.0,3879.7256916666665,1570628.2833333332,808.58262813911,3427.9891331428566,1238198.3885714286,1330.908484336517,3400.665676071428,926336.3485714287,2345.2724297942377,1,0
2024-11-21,598300.62,1118.3189158878504,535,1692.430891,3.1634222261682243,23.071714613651217,198.628267,0.4392523364485981,7300.062138975701,24131.493956717535,1493.802624,True,0.2496742563963915,Extreme Greed,5,5.0,5.0,5.0,2953.597593,1075281.9633333331,1258.8375036451143,3017.8350854285713,1179618.2185714287,1364.6169483862136,3200.5998014285715,961119.5857142856,2364.2801351408116,1,0
2024-11-22,1646713.62,2425.2041531664213,679,-18105.345617,-26.664721085419732,305.88652723565343,436.439059,0.48159057437407954,9893.695111284242,28365.53451281409,-18541.784676,False,-1.125987205717045,Extreme Greed,5,5.0,5.0,5.0,-4067.6072763333336,1414842.7866666664,12222.038650932227,-160.1772081428566,1210883.2471428572,8014.596975570228,1911.961796,1059406.2414285715,6156.31279861331,0,0
2024-11-23,516245.68,1422.1644077134986,363,2901.531638,7.993200104683195,25.92430088738888,154.621867,0.4132231404958678,4723.455523900826,19498.05920912464,2746.909771,True,0.5320935123369943,Extreme Greed,5,5.0,5.0,5.0,-4503.7943626666665,920419.9733333333,11794.79243341279,-141.31867542857103,1241304.6199999999,8022.790689827381,2111.863417285714,1082467.7607142858,6138.463611263675,1,0
2024-11-24,664952.28,3866.001627906977,172,945.550386,5.497385965116279,24.231829677959688,202.583126,0.5988372093023255,19953.478843476743,39149.77412382678,742.96726,True,0.11173241785109751,Extreme Greed,5,5.0,5.0,5.0,-4752.754531,942637.1933333332,11604.965842129348,-132.3793752857139,1162585.2928571429,8024.156960686444,2108.608849571429,1100418.8735714287,6139.115576974202,1,0
2024-11-25,937410.87,3676.1210588235294,255,5523.740734,21.66172836862745,136.53631849159856,283.779701,0.49411764705882355,14680.957598172548,33938.75057506805,5239.961033,True,0.5589823204205003,Extreme Greed,5,5.0,5.0,5.0,3123.607586,706202.9433333332,2297.1602056975,18.038560000000352,998738.3342857144,8133.946205092339,2021.0452594285712,1055193.0485714285,6076.248315865467,1,0
2024-11-26,1146902.44,3797.6901986754965,302,1094.809359,3.6251965529801327,55.535465040558826,311.298478,0.652317880794702,10192.743361337749,28137.457705000586,783.5108810000002,True,0.06831539054010559,Extreme Greed,5,5.0,5.0,5.0,2521.3668263333334,916421.8633333333,2601.2028700840465,-248.1699588571425,1072862.8042857144,8051.758573355599,1849.6459712142857,1049517.9,6065.324959663566,1,0
2024-11-27,1444242.53,6780.481361502348,213,-2654.495633,-12.462420812206572,56.196623877144376,439.714536,0.3380281690140845,19940.432149488264,38278.91796098914,-3094.210169,False,-0.2142444987408036,Greed,4,5.0,5.0,5.0,1321.3514866666667,1176185.28,4093.8219942171613,-1228.8254631428567,993538.2914285715,7833.341089781495,1099.5818350000002,1115868.34,5914.103272815541,0,0
2024-11-28,1894225.15,5705.497439759036,332,-127075.39958499999,-382.75722766566264,1422.4245637679367,315.582009,0.6234939759036144,4420.7387338072285,17821.35220799935,-127390.981594,False,-6.725229130972102,Extreme Greed,5,4.0,5.0,5.0,-42878.36195299999,1495123.373333333,72940.86770449113,-19624.229816857143,1178670.3671428573,48007.39103849542,-8303.197365714284,1179144.2928571429,34678.46982591606,0,0
2024-11-29,794262.91,2021.0252162849874,393,176844.994152,449.98726247328244,2425.1393783219637,192.45173557,0.37659033078880405,1859.8201062210942,12963.323862846413,176652.54241643,True,22.241066552689713,Extreme Greed,5,5.0,5.0,5.0,15705.032978000003,1377576.863333333,152789.7432762647,8225.818721571428,1056891.6942857143,88503.0414717489,4032.8207567142867,1133887.4707142857,60528.61366179934,1,0
2024-11-30,1732193.7,4643.950938337802,373,37316.69352,100.04475474530831,327.5103351176057,552.3753395,0.2761394101876676,3435.1424477873725,17104.74516000873,36764.3181805,True,2.1224138028270163,Extreme Greed,5,5.0,4.0,5.0,29028.762695666675,1473560.5866666667,152129.61177997195,13142.270418999999,1230598.5542857144,89111.78427592893,6500.475871785716,1235951.587142857,61173.92587536378,1,0
2024-12-01,814711.82,1958.441875,416,40886.364494,98.28453003365385,338.03944268346726,245.38375138,0.34615384615384615,6389.235122030456,23868.612594146103,40640.98074262,True,4.988387273259396,Extreme Greed,5,5.0,5.0,5.0,85016.01738866667,1113722.8099999998,79546.25300896494,18848.10100585714,1251992.7742857144,89478.61926992748,9357.860815285716,1207289.0335714284,61822.181501302926,1,0
2024-12-02,585243.56,2167.568740740741,270,18489.604313,68.48001597407408,379.90364074572494,147.88781359,0.5777777777777777,6137.360651434223,23395.974646335806,18341.71649941,True,3.1340313252502936,Extreme Greed,5,5.0,5.0,5.0,32230.887442333344,1044049.6933333332,12033.402853973976,20700.367231428572,1201683.1585714284,89290.82964368702,10359.202895714287,1100210.7464285714,61850.46206742836,1,0
2024-12-03,1084666.53,2900.177887700535,374,23576.539285,63.03887509358289,229.00768096588675,330.57309170999997,0.45454545454545453,2354.399729529412,14614.148396105858,23245.966193289998,True,2.1431440493780145,Extreme Greed,5,5.0,5.0,5.0,27650.836030666673,828207.3033333332,11741.108854367974,23912.042935142854,1192792.3142857144,88871.44647481873,11831.93648814286,1132827.5592857143,61906.128994876,1,0
2024-12-04,769287.65,2411.5600313479626,319,292891.815021,918.1561599404388,4090.2838520231076,172.60641765,0.30094043887147337,3922.991142316614,19020.163181879107,292719.20860335,True,38.050683460647,Extreme Greed,5,5.0,5.0,4.0,111652.652873,813065.9133333332,156978.325411294,66132.94445714286,1096370.1885714286,133263.46657012033,32452.059497000002,1044954.2400000001,97193.18775323548,1,0
2024-12-05,1256750.79,2756.0324342105264,456,71574.11848800001,156.96078615789474,1402.284112762816,352.76572323,0.42105263157894735,4881.7428253070175,21442.349080329837,71221.35276477001,True,5.667102287221957,Extreme Greed,5,5.0,5.0,5.0,129347.49093133333,1036901.6566666666,143652.3628723054,94511.44703899999,1005302.4228571429,102970.60700310001,37443.60861107143,1091986.395,97286.3606398718,1,0
2024-12-06,3471019.22,8612.950918114144,403,-92624.643895,-229.83782604218362,6326.353243835444,691.99378587,0.5086848635235732,15604.850347196028,35117.0184331323,-93316.63768087,False,-2.6884506182846777,Greed,4,5.0,5.0,5.0,90613.76320466667,1832352.5533333335,193462.1825499383,56015.78446085715,1387696.1814285715,116537.094758178,32120.80159121429,1222293.9378571429,102460.37872695638,0,1
2024-12-07,451733.42,1485.965197368421,304,85906.279067,282.5864442993421,2478.915786497859,108.4520379,0.3618421052631579,1359.7200135328949,11334.961635242154,85797.8270291,True,18.993021820059273,Greed,4,4.0,5.0,5.0,21618.584553333334,1726501.1433333333,99196.71940865346,62957.15382471428,1204773.2842857144,116684.67061081495,38049.71212185715,1217685.9192857144,103039.44869839588,1,0
2024-12-08,932939.72,2221.2850476190474,420,15965.933436,38.014127228571425,232.61343396421137,234.17888346,0.19523809523809524,1787.932218347619,12791.004341189435,15731.75455254,True,1.6862562730783934,Extreme Greed,5,4.0,5.0,5.0,3082.5228693333315,1618564.1199999999,89960.04287620072,59397.092245,1221662.9842857143,117844.67949813344,39122.596625428574,1236827.8792857141,102701.03106800785,1,0
2024-12-09,983949.68,1825.5096103896105,539,6310.967676,11.708659881261596,100.89854795146519,174.77343643,0.8441558441558441,3534.2818935269015,18326.913058245325,6136.19423957,True,0.6236288668308728,Extreme Greed,5,5.0,4.0,5.0,36061.06005966666,789540.9399999998,43436.32102714807,57657.28701114284,1278621.0014285713,118636.5152564709,39178.827121285714,1240152.08,102681.43371334154,1,0
2024-12-10,3150424.08,1973.94992481203,1596,39325.770231,24.640206911654136,141.48990698368283,453.54068535,0.33208020050125314,2885.2128903966163,16284.591066578498,38872.22954565,True,1.2338729186468762,Extreme Greed,5,5.0,4.0,5.0,20534.223781000004,1689104.4933333332,16974.871264418427,59907.177146285714,1573729.222857143,118030.25714884813,41909.61004071428,1383260.7685714287,102097.39976760214,1,1
2024-12-11,2194098.33,1796.9683292383293,1221,319051.554217,261.30348420720725,2003.1396625321522,413.50923006,0.14004914004914004,4356.6742505249795,20185.601678151805,318638.04498694005,True,14.522505241911379,Greed,4,5.0,5.0,5.0,121562.76404133334,2109490.696666667,171825.08833323146,63644.28274571429,1777273.6057142857,126730.06390860006,64888.61360142857,1436821.897142857,124942.9533683517,1,1
2024-12-12,4557189.87,2358.7939285714288,1932,599151.795008,310.1199767122153,1920.807926510415,698.96545151,0.2179089026915114,2265.6843708274846,14642.174841845246,598452.82955649,True,13.13205827775813,Extreme Greed,5,4.0,5.0,5.0,319176.373152,3300570.76,279913.0332607424,139012.52224857145,2248764.902857143,239202.09980397654,116761.98464378572,1627033.662857143,178423.59982639807,1,1
2024-12-13,2880824.64,2455.9459846547315,1173,31935.901745,27.22583268968457,194.07940958725385,453.22737636,0.5763000852514919,4577.503724812446,20825.10883514046,31482.67436864,True,1.0928355003461785,Extreme Greed,5,5.0,5.0,4.0,316713.0836566667,3210704.28,283615.1771784383,156806.88591142857,2164451.3914285717,223196.10867876877,106411.33518614284,1776073.7864285714,178872.6116896508,1,1
2024-12-14,2369561.78,1918.6735060728743,1235,167801.399244,135.87157833522267,647.5595884815575,232.09144503,0.4817813765182186,2159.9074581732793,14571.679126725638,167569.30779897,True,7.071742514304481,Extreme Greed,5,5.0,4.0,4.0,266296.3653323333,3269192.096666666,296157.7470725563,168506.18879385715,2438426.8714285716,220995.8087962442,115731.6713092857,1821600.077857143,178394.3028813019,1,1
2024-12-15,2583269.81,1522.256812021214,1697,97525.315279,57.4692488385386,400.0229746982094,231.33057037999998,0.6664702416028285,1595.8074837011786,12543.628010008499,97293.98470862,True,3.7663113752961017,Extreme Greed,5,5.0,5.0,5.0,99087.538756,2611218.7433333336,67946.21961012119,180157.52905714285,2674188.312857143,213640.8059585889,119777.31065107144,1947925.6485714286,177204.65473714235,1,1
2024-12-16,2740808.97,2597.9231943127966,1055,166774.344133,158.07994704549765,863.2966321796321,402.150056,0.4009478672985782,3014.2459456306633,17496.535312490214,166372.194077,True,6.070185696925823,Extreme Greed,5,5.0,5.0,5.0,144033.6862186667,2564546.853333333,40280.704265771376,203080.86855100002,2925168.2114285715,200055.19659318382,130369.07778107142,2101894.6064285715,175103.98885198648,1,1
2024-12-17,5233597.63,2696.3408706852138,1941,219591.305172,113.13307839876352,546.8152085057872,746.14038598,0.43843379701184954,1052.0018582095724,9394.175304251048,218845.16478602,True,4.181543562530618,Extreme Greed,5,5.0,5.0,5.0,161296.98819466666,3519225.47,61217.05271569304,228833.08782828573,3222764.4328571423,186613.2876705684,144370.1324872857,2398246.8278571432,173739.3795262472,1,1
2024-12-18,3798887.07,2658.423421973408,1429,13682.994673,9.575223703988803,90.0826143121339,691.44797021,0.5003498950314905,5035.001314213366,22416.783716082267,12991.54670279,True,0.34198296667950173,Extreme Greed,5,5.0,5.0,4.0,133349.54799266666,3924431.223333333,106946.11180826226,185209.00789342858,3452019.967142857,197389.58232700074,124426.64531957144,2614646.786428571,171388.41991620883,1,1
2024-12-19,8241709.39,2468.316678646301,3339,62744.004486000005,18.79125621024259,219.82362949794262,1056.23317908,0.35968852949985025,2950.7475688442946,16929.244251413296,61687.77130692,True,0.7484827283739012,Greed,4,5.0,5.0,5.0,98672.76811033335,5758064.696666665,107553.31294208522,108579.32353314289,3978379.8985714284,77803.35216286192,123795.92289085714,3113572.4007142857,171613.9821931866,1,1
2024-12-20,7681274.71,3087.3290635048234,2488,254969.660039,102.47976689670418,462.26198976634464,1210.83830578,0.4537781350482315,1281.1534623320258,10657.925728618677,253758.82173322001,True,3.3036029996799847,Greed,4,4.0,5.0,5.0,110465.553066,6573957.056666666,127525.77531627104,140441.2890037143,4664158.4799999995,86380.7388446035,148624.08745757144,3414304.935714286,162813.30140889224,1,1
2024-12-21,4382875.12,2607.302272456871,1681,150022.163157,89.24578415050566,263.0365857341915,680.39159713,0.3545508625817965,3657.2952470862583,18159.116102874224,149341.77155987002,True,3.407392806570998,Greed,4,4.0,5.0,5.0,155911.94256066668,6768619.739999999,96248.07940558133,137901.3981341429,4951774.671428571,85700.8872550461,153203.79346400002,3695100.771428571,161812.09989236252,1,1
